student_id,student_name,grade,school_name,reading_score,math_score,school_type
33458771,Tammy Ortiz,11th,Richard High School,84.9,56,Charter
128191260,Benjamin White,11th,Fisher High School,86.5,,Public
120139521,Mark Swanson,11th,Campos High School,68.3,84.9,Public
84972947,Richard Hooper,11th,Montgomery High School,69.1,41.7,Public
86984564,Danielle Castro,9th,Richard High School,64.8,40.4,Charter
49131118,Patricia Brennan,12th,Wagner High School,,78.2,Public
82335023,Christopher Lee,10th,Campbell High School,77.9,73.4,Public
34095793,Eric Roberts,9th,Fisher High School,86.3,94.3,Public
44572031,Gina West,10th,Montgomery High School,45.3,62.2,Public
25123739,John Cook,9th,Woods High School,54.6,70,Public
72676051,Nathaniel Garcia,11th,Fisher High School,84.9,40.8,Public
92265028,Todd Phillips,10th,Campos High School,84.8,76.6,Public
47248249,Jill Griffith,12th,Campbell High School,69.8,81.4,Public
123494548,Teresa Thompson,12th,Bowers High School,89.8,72.7,Public
120483390,Frederick Ellis,10th,Montgomery High School,49,47.1,Public
87059472,Jason Boyd,11th,Bowers High School,91.9,,Public
120292659,Melissa Perkins,9th,Campbell High School,,66.6,Public
115290802,Javier Williams,11th,Campos High School,73.3,68,Public
19265700,Sarah Norman,9th,Montgomery High School,,66.5,Public
122478387,Patrick Yang,9th,Sullivan High School,74.8,46.8,Public
67479506,Jennifer Valentine,12th,Richard High School,99.3,71.9,Charter
67883066,Stephanie Griffith,12th,Sullivan High School,59.7,73.9,Public
74336933,John Johnson,9th,Turner High School,77.5,70.2,Public
61788426,Gabrielle Silva,12th,Turner High School,78.1,47.5,Public
28860921,Emma Welch,12th,Chang High School,,73.1,Public
50100031,Darlene Smith,10th,Fisher High School,70.1,48.6,Public
106440771,Ashley Avery,10th,Campbell High School,92.4,54.2,Public
75249760,Charles Weber,10th,Campbell High School,87.3,77.6,Public
81807413,John Cook,11th,Richard High School,98.3,45.8,Charter
110863519,Sandra Owens,12th,Silva High School,,85.4,Public
60654522,Carla Johnson,9th,Campos High School,72.7,33.9,Public
84945864,Larry Reyes,12th,Chang High School,61.7,76.7,Public
39309170,Jessica Barry,12th,Fisher High School,74,72.9,Public
110584144,Anthony Erickson,9th,Green High School,68.2,76.8,Public
75460002,Randy Pearson,11th,Richard High School,98.3,59.8,Charter
85894985,Colleen Howard,12th,Fisher High School,84,68.4,Public
61761731,Claudia Reid,10th,Turner High School,75.7,53.5,Public
120822867,Crystal Cain,12th,Green High School,83.4,86.8,Public
100495764,Timothy Ford,10th,Bowers High School,60.4,40.7,Public
90982992,Amanda Buckley,12th,Woods High School,83.5,39.1,Public
34292716,Heather Austin,11th,Richard High School,68.9,61.4,Charter
36424773,Erin Smith,12th,Turner High School,64.8,57.7,Public
76874752,Erin Hill,11th,Fisher High School,99.3,48.3,Public
73795672,Taylor Pierce,12th,Fisher High School,79.9,36.4,Public
10580536,Mark Gilbert,10th,Fisher High School,68.6,29.8,Public
24922258,Justin Edwards,9th,Fisher High School,78.7,70.6,Public
10402106,Jennifer Gray,10th,Fisher High School,67.5,68.7,Public
118010597,Joseph Hernandez,9th,Sullivan High School,72.6,23.2,Public
98356494,Daniel Anderson,10th,Fisher High School,89.5,56.5,Public
84630289,Thomas Sullivan,11th,Richard High School,90.2,73,Charter
96182136,Robert Beck,11th,Bowers High School,,39.9,Public
124036206,Daniel Cameron,11th,Bowers High School,67.4,38,Public
43885363,Angela Thomas,11th,Campos High School,69.1,91.7,Public
97611347,Emily Dalton,9th,Fisher High School,58.4,60.5,Public
127170525,Kyle Cooke,9th,Fisher High School,78.4,92.3,Public
104563605,Brad Arroyo,12th,Green High School,88.9,67.5,Public
43620722,Ashley Brooks,11th,Turner High School,88.7,87.4,Public
32250789,Benjamin Walsh,11th,Turner High School,84.4,76.7,Public
97888387,Jesse Johnson,10th,Silva High School,87.6,63.6,Public
33860408,Angel Carlson,11th,Richard High School,96.8,69.7,Charter
56830266,Melissa Smith,12th,Odonnell High School,48.7,26,Public
40370208,Jodi Young,11th,Richard High School,72.8,50.4,Charter
108865493,Misty Sanchez,12th,Bowers High School,82.8,76.8,Public
37192282,Katherine Foster,10th,Turner High School,87.8,63.7,Public
105695352,Jason Clark,12th,Richard High School,67.3,86.3,Charter
39117391,Sandra Simmons,12th,Fisher High School,,31.1,Public
21298134,Diane Williams,9th,Turner High School,88.2,70.7,Public
102182800,Kyle Andrade,10th,Turner High School,42.2,96.8,Public
53097329,Kristin Spencer,10th,Green High School,92,42,Public
45842728,Kevin Taylor,9th,Turner High School,,69.4,Public
123562137,Nathan Kennedy,10th,Richard High School,68.3,53,Charter
18032879,Melissa Wolfe,12th,Campos High School,82.9,65.3,Public
120306024,Hannah Davis,9th,Fisher High School,86.3,58.8,Public
126427321,Stacy Perez,11th,Campos High School,71.3,62.5,Public
99907952,Rhonda Lynch,12th,Green High School,98.8,52.7,Public
33692935,Ian Stephens,10th,Campos High School,65.9,85.9,Public
33704250,Jill Gonzales,12th,Campbell High School,96.5,60.2,Public
76812594,Stephanie Martin,9th,Turner High School,87.5,69.5,Public
56894749,Jamie Lee,9th,Fisher High School,95.5,50.6,Public
70840740,Carrie Murphy,11th,Fisher High School,51.9,53.3,Public
123103499,Keith Palmer,11th,Fisher High School,90.6,53.4,Public
62763084,Julie Thomas,12th,Dixon High School,43.8,63.4,Charter
61887990,Randall Butler,11th,Montgomery High School,77.5,54.1,Public
87848751,Elizabeth Wright,10th,Wagner High School,93.6,89.4,Public
111115363,John Davidson,12th,Turner High School,62.2,71.2,Public
28080934,Corey Boyle,11th,Campos High School,59.3,,Public
74444692,Michael Buckley,10th,Odonnell High School,64,96,Public
103469506,Trevor Rodriguez,12th,Chang High School,67,53,Public
102424678,Evan Shepard,12th,Bowers High School,,47.8,Public
22268341,Dawn Baker,10th,Turner High School,60.7,58.5,Public
44272030,Russell Lewis,9th,Chang High School,71.7,53.9,Public
21337587,Thomas Acosta,11th,Richard High School,83.9,52.3,Charter
24310394,Laura Wong,11th,Fisher High School,60.7,49.5,Public
52628485,Seth Williams,12th,Turner High School,63.5,51.7,Public
123169006,Dean Lowery,10th,Fisher High School,99,61.5,Public
20184508,Lori Robinson,12th,Turner High School,77.2,39.8,Public
63942545,Frank Mckenzie,9th,Silva High School,85.9,87.6,Public
28996620,Sandra Sanchez,12th,Turner High School,55.3,51.8,Public
82364036,Eric Lopez,10th,Turner High School,52.8,92.8,Public
17436159,Alexander Smith,9th,Richard High School,70.2,35,Charter
10648054,Jasmine Wiley,10th,Montgomery High School,91.1,50.3,Public
121440510,John Meyer,9th,Chang High School,71.2,92.6,Public
128428865,Sharon Wagner,9th,Montgomery High School,89.2,49.2,Public
65125784,Dawn Bishop,10th,Fisher High School,73.6,69.8,Public
113651304,Lisa Acosta,12th,Richard High School,61.2,65.1,Charter
14569935,Kelly Myers,10th,Fisher High School,83.2,61.1,Public
50381151,Kelly Olson,12th,Bowers High School,76.2,37.6,Public
104848993,Dana Stewart,10th,Fisher High School,90.1,69.4,Public
123775526,Jennifer Watson,11th,Campos High School,76.2,72.4,Public
45943313,Tracy King,10th,Campos High School,,84.2,Public
113765973,Kenneth Cook,9th,Chang High School,59.6,,Public
129541835,Dana Aguilar,12th,Chang High School,47.8,61.2,Public
43189946,Steven Mason,9th,Turner High School,91.5,75.6,Public
51000224,Matthew Barton,9th,Sullivan High School,66.6,63.4,Public
24464703,Aaron Nicholson,9th,Turner High School,,89.9,Public
113035519,James Fernandez,9th,Bowers High School,84.9,35.6,Public
92119886,Shawn Griffith,12th,Fisher High School,73.7,42.3,Public
94103094,Linda Jensen,11th,Montgomery High School,84.4,76.9,Public
56138557,Ashley Ramsey,9th,Turner High School,74.2,74.5,Public
82259196,Kenneth Ward,12th,Wagner High School,76.9,91,Public
15165710,Todd Garcia,12th,Fisher High School,83.5,67.3,Public
129985970,Johnathan Peterson,11th,Bowers High School,92.4,81.6,Public
91193722,Kent Kim,11th,Campos High School,88.9,62.9,Public
79554710,Keith Gordon,11th,Turner High School,85,55,Public
72722468,Kathryn Cunningham,10th,Montgomery High School,,73.8,Public
45631625,Beth Wagner,9th,Chang High School,,57.7,Public
93752776,Evan Love,9th,Campbell High School,91.6,52.6,Public
38271416,Kristen Cole,12th,Turner High School,61.5,77.9,Public
18996973,Jennifer Collier,11th,Richard High School,82.5,61.9,Charter
93000169,Joseph Randolph,12th,Chang High School,47.5,87.2,Public
110467070,Katherine Farmer,10th,Fisher High School,95.1,78.1,Public
22022697,Brett Nelson,10th,Green High School,70.7,70.9,Public
92657102,Scott Carroll,11th,Chang High School,85.9,72.4,Public
61144701,Ashley Hall,11th,Richard High School,88.4,72.2,Charter
28232164,Matthew Green,10th,Turner High School,89.9,58.1,Public
32193273,Douglas Harris,12th,Turner High School,43.5,32.5,Public
16065055,Courtney Wood,12th,Campbell High School,74.1,49.3,Public
15721125,Susan Perry,9th,Chang High School,70.8,69.7,Public
41963371,Renee Reyes,11th,Fisher High School,81.1,51.1,Public
30840803,Kristine Montgomery,10th,Campbell High School,99.7,36.4,Public
96963229,Matthew Davis,10th,Wagner High School,85.5,88.9,Public
10566194,Carl Williams,9th,Montgomery High School,95.2,73.3,Public
46583390,Robert Becker,12th,Fisher High School,80,48.5,Public
88932747,Danielle King,9th,Woods High School,19.9,49.7,Public
63710450,Lance Wiggins,9th,Montgomery High School,81.8,71.3,Public
49274884,Samantha Walker,12th,Chang High School,46.3,,Public
22540658,Dakota Powell,11th,Silva High School,88.3,46.7,Public
23732106,Carolyn Ross,10th,Fisher High School,94.1,,Public
89126675,Susan Hernandez,11th,Turner High School,62.5,76.2,Public
52824425,Kimberly Brown,11th,Chang High School,84.6,88.9,Public
16964499,Courtney Harris,11th,Green High School,63.4,69.1,Public
36666955,Debbie Sutton,11th,Campbell High School,70.8,73.8,Public
87465985,Raymond Martinez,11th,Richard High School,99.8,,Charter
90970292,Victoria Davis,11th,Wagner High School,46.2,68.9,Public
18273447,James Brown,12th,Fisher High School,50.5,82.1,Public
37081869,Valerie Foley,12th,Turner High School,85.8,41.2,Public
77209847,Brandon Smith,11th,Richard High School,80.5,75.5,Charter
10384253,Taylor Crawford,10th,Turner High School,,59.2,Public
86932354,Kristen Perez,11th,Bowers High School,78.7,75.6,Public
52378670,Marcus Stewart,12th,Fisher High School,86.5,56.5,Public
119496945,Heidi Munoz,11th,Campos High School,67.2,61.7,Public
109021760,Sheri Lindsey,9th,Turner High School,70.2,61.1,Public
18168387,Briana Stewart,12th,Fisher High School,69.8,41.5,Public
75437543,Catherine Jensen,12th,Richard High School,62,87.5,Charter
36679845,Matthew Patterson,10th,Montgomery High School,60.5,52.8,Public
111818217,Charles Zamora,9th,Montgomery High School,82.6,74.8,Public
118051378,Robin Boyd,9th,Richard High School,51.4,47,Charter
58116687,Tonya Ingram,11th,Richard High School,86.7,68,Charter
68982102,Stacey Bowen,12th,Campbell High School,67.8,75.6,Public
53075053,Michelle Meyers,9th,Chang High School,65.5,89.7,Public
21628791,Brandon Phillips,10th,Montgomery High School,,,Public
93368995,Michelle Torres,9th,Fisher High School,67.9,64.6,Public
63836059,Dale Alexander,10th,Turner High School,76,65.3,Public
93911559,William Chavez,9th,Green High School,75.1,41.6,Public
99590770,Timothy Harrison,12th,Dixon High School,,65.7,Charter
54307584,Anna Torres,9th,Richard High School,63.2,61.9,Charter
125301639,Allen Suarez,11th,Fisher High School,39.2,44.5,Public
69985328,Tracey Thomas,11th,Wagner High School,76.3,80.9,Public
76047369,Antonio Bailey,11th,Fisher High School,55,61.1,Public
92286890,Thomas Simon,11th,Campos High School,88.6,74.6,Public
128831151,Brian Johnston,11th,Turner High School,97,57.3,Public
63159215,Brian Brown,12th,Richard High School,,66.3,Charter
62575764,Maria Green,9th,Sullivan High School,77.2,54.5,Public
73534286,Danielle Serrano,12th,Fisher High School,73.5,70,Public
76803781,Bryan Mosley,9th,Fisher High School,47.1,48.8,Public
89839975,Kevin Hanson,11th,Fisher High School,92.4,19.6,Public
121256092,Jimmy Garcia,9th,Richard High School,58.5,40.9,Charter
100195530,Cody Taylor,11th,Wagner High School,91.9,64.5,Public
29682043,Allen Howell,9th,Fisher High School,77.9,81.9,Public
91486057,Kevin Harris,11th,Richard High School,89,60.6,Charter
97228675,Kristin Clayton,12th,Richard High School,85.8,95.3,Charter
100258859,Tammy Lee,10th,Fisher High School,94.6,,Public
35662727,Beverly Lozano,9th,Richard High School,71.3,58.5,Charter
71704131,David Johnson,12th,Silva High School,57.3,86.5,Public
37483768,Adam Hodges,10th,Fisher High School,56.2,67.3,Public
64121718,Wendy Riley,12th,Fisher High School,78.8,45,Public
103036463,Brianna Baker,11th,Fisher High School,48.2,59.3,Public
17047975,Rebecca Ross,12th,Fisher High School,80,46.2,Public
21883523,Steven Rodriguez,9th,Campbell High School,85.8,72.5,Public
45495706,Sherry Anderson,9th,Campos High School,76.2,38.1,Public
114233190,Cindy Thompson,9th,Wagner High School,86.5,82.5,Public
28162713,William Chavez,11th,Chang High School,79.8,61.9,Public
65141014,Terri Perez,9th,Wagner High School,,64.8,Public
19897880,Samantha Byrd,11th,Richard High School,83.4,58.3,Charter
36360031,Amanda Monroe,10th,Turner High School,53.5,57.8,Public
32293571,Jillian Bell,9th,Chang High School,83,76.6,Public
78118908,Susan Hart,9th,Fisher High School,90.5,75.9,Public
124234998,Douglas Mcdaniel,11th,Richard High School,,54.5,Charter
97842776,Louis Solis,10th,Turner High School,75.7,55.3,Public
15585484,Rachel Harper,11th,Bowers High School,96.7,60.5,Public
117744916,Susan Doyle,12th,Fisher High School,72.1,66.7,Public
69221927,Michael Wallace,10th,Campbell High School,67.2,63.1,Public
78075559,Austin Lambert,10th,Turner High School,,70.5,Public
39822550,John Strickland,12th,Richard High School,75.1,,Charter
37673086,Anna Flores,9th,Fisher High School,64.6,69.4,Public
56366044,David Martinez,10th,Turner High School,72.9,66.5,Public
111428623,Dwayne Martinez,12th,Richard High School,79.4,80.1,Charter
79683021,Jodi Bonilla,9th,Chang High School,96,66.2,Public
95396282,Gabriel Wilson,12th,Campbell High School,96.2,93.4,Public
56255087,Catherine Allen,9th,Turner High School,85.6,76.4,Public
128767364,Susan Brooks,11th,Bowers High School,85.2,92.9,Public
15965075,James Cline,10th,Wagner High School,75.9,79.1,Public
44543060,Kevin Smith,12th,Chang High School,76.2,64.5,Public
47874228,Benjamin Fisher,9th,Bowers High School,88,71.7,Public
109203986,Brittany Gomez,11th,Bowers High School,76.8,56.9,Public
21878606,Patricia Gordon,11th,Turner High School,69.7,41.4,Public
26011141,Holly Huff,11th,Turner High School,54.2,70.9,Public
19571452,Andrew Jordan,12th,Turner High School,50.9,62.1,Public
28889782,Dylan Terrell,12th,Bowers High School,78.1,78.7,Public
127504971,Morgan Rogers,10th,Campbell High School,86.7,81.6,Public
38179369,James Martinez,12th,Richard High School,65.1,55.1,Charter
93181318,Natalie Gomez,12th,Green High School,73.3,59.8,Public
93950837,Jack Hudson,12th,Turner High School,53.7,57.2,Public
69390683,Paul Mcdaniel,11th,Richard High School,72.8,50.4,Charter
76305166,Kelsey Khan,11th,Turner High School,,,Public
22677152,Karen Klein,12th,Dixon High School,87.5,69.3,Charter
28556002,James Gonzales,11th,Turner High School,69,59.5,Public
80236111,Scott Smith,9th,Campos High School,87,43.3,Public
55300263,Robert Stevens,10th,Fisher High School,67.4,70.7,Public
35797032,Clifford Fisher,11th,Chang High School,77,54.8,Public
13438083,Matthew Hines Jr.,12th,Richard High School,53.1,69.5,Charter
83133101,Sara Wilson,12th,Wagner High School,88.1,64.2,Public
68276559,Natasha Conner,12th,Green High School,70.9,68.7,Public
78061576,Brenda Allen,12th,Chang High School,53.1,63.9,Public
123954910,Brett Mendez,9th,Campos High School,71.8,50.7,Public
124722701,Melissa Thompson,10th,Campos High School,92.1,79.9,Public
101449492,Matthew Johnson,11th,Turner High School,78.4,71.2,Public
56724848,Julia Hernandez,12th,Chang High School,71.2,47,Public
13974123,Sydney Jackson,12th,Fisher High School,78.8,57,Public
60251349,Amanda Case,10th,Sullivan High School,89.1,55.9,Public
13595751,Cindy Williams,12th,Turner High School,76.5,59.6,Public
99409146,James Pratt,10th,Turner High School,70,77.8,Public
120247109,Robert Mcmahon,12th,Turner High School,67.6,65.4,Public
123209319,Susan Williamson,11th,Chang High School,,72.8,Public
73068972,Taylor Dunlap,9th,Campos High School,99.1,63,Public
104911817,Allison Chavez,9th,Turner High School,84.1,,Public
96602797,Derek Parker,9th,Turner High School,85,77.7,Public
96874334,Devin Murray,11th,Turner High School,74.9,47.8,Public
85431500,Rachel Gonzalez,9th,Green High School,78.2,67.2,Public
101601971,Sue Casey,9th,Turner High School,71.6,88.3,Public
91844026,William Griffin,9th,Chang High School,,80.3,Public
117413962,Angela Harris,9th,Wagner High School,95.8,66.1,Public
58865213,Ryan Lewis,10th,Turner High School,,58.5,Public
98998661,Robert Perez,10th,Richard High School,61.9,55.3,Charter
42858391,Morgan Shea,11th,Silva High School,89.6,70,Public
65445710,Whitney Harris,11th,Green High School,72.4,,Public
114310262,Emily Brown,10th,Turner High School,78.5,53.6,Public
31099462,Steven Palmer,9th,Fisher High School,91.6,44,Public
43186897,Caitlin Williams,10th,Wagner High School,92.3,65.5,Public
84602592,Alexis Evans,12th,Campos High School,89,57.8,Public
120214640,Christopher Powell,10th,Turner High School,70.7,67.4,Public
79005942,Anna Martin,10th,Fisher High School,61.9,65.8,Public
47391400,Briana Davis,9th,Fisher High School,82.1,69.6,Public
102665893,James Cross,9th,Fisher High School,,90.5,Public
119262881,Lisa Williams,12th,Bowers High School,93.1,43.1,Public
73609409,Michele Wilcox,9th,Richard High School,85.1,66.6,Charter
114067007,Andrea Huber,11th,Fisher High School,36,43.2,Public
55381525,Yesenia Lopez,9th,Turner High School,87.1,85,Public
27055368,Cheyenne Payne,12th,Campos High School,70.4,63.8,Public
122920987,Robert Anderson,11th,Chang High School,,95.4,Public
67844254,John Walls,11th,Turner High School,70.7,63,Public
84310499,Brandon Booth,9th,Green High School,93.9,,Public
128386839,Walter Myers,9th,Fisher High School,79,79.4,Public
119438851,Ruben King,9th,Richard High School,53.2,48.3,Charter
12925128,Olivia Cummings,10th,Turner High School,81.4,77.3,Public
19464572,Kim Herrera,12th,Fisher High School,92,53.8,Public
12998388,Ashley Rangel,12th,Fisher High School,97.1,44.9,Public
53069807,Darren Garcia,10th,Turner High School,,67.6,Public
83406155,James Lane,10th,Green High School,70.2,51.3,Public
78822236,Allen Taylor,9th,Richard High School,,50.6,Charter
45645129,Mark Hunter,10th,Richard High School,,47,Charter
116157889,Hunter Frazier,10th,Campbell High School,92.7,72.3,Public
105834139,John Salas,12th,Bowers High School,76.8,20.8,Public
14026834,Sean Smith,12th,Green High School,90.7,26.5,Public
95929594,Daniel Hardy,11th,Silva High School,63.5,36.7,Public
85128800,Sara Cole,10th,Fisher High School,78.9,77.1,Public
120932391,Lisa Rhodes,11th,Turner High School,93.3,46.5,Public
125787334,Rachel Rodriguez,9th,Bowers High School,53.6,44.7,Public
90164859,David Randall,11th,Silva High School,75.4,73,Public
61759471,Crystal Moore,9th,Richard High School,69,65.1,Charter
44735137,Frank Richards,11th,Silva High School,94.2,69.9,Public
107910598,Mary Howell,10th,Turner High School,88.5,73.6,Public
92409198,Julia Olsen,12th,Turner High School,41.3,,Public
66072221,Heidi Smith,10th,Campbell High School,91.8,87.8,Public
16600407,Michael Roth,11th,Fisher High School,75.1,53.2,Public
129025487,Timothy Smith,9th,Montgomery High School,76.8,59.6,Public
91795926,Erin Kim,10th,Sullivan High School,74.7,74.1,Public
96656293,Patrick Barber,12th,Chang High School,74.9,71.5,Public
125837446,Miranda Ross,10th,Campbell High School,82.1,74.2,Public
23795318,Katrina Stewart,10th,Turner High School,77.9,76,Public
31528726,Allison Miller,10th,Turner High School,75.7,,Public
65272996,Michael Ruiz,9th,Odonnell High School,,83.1,Public
73907075,Taylor Hughes,9th,Turner High School,95.3,98.7,Public
89315635,Patrick Evans,11th,Turner High School,,36.1,Public
30853476,Clifford Velasquez,9th,Sullivan High School,77.5,75.3,Public
24216427,Deborah Juarez,9th,Fisher High School,30,85.5,Public
45287914,Gerald Dougherty,9th,Turner High School,57.3,88,Public
52957800,William Kelly,12th,Fisher High School,93.2,32.2,Public
51681135,Jennifer Davis,12th,Fisher High School,74,73.5,Public
40711100,Michele Morales,11th,Woods High School,,69.7,Public
67598034,Adam Sparks,11th,Turner High School,72.7,22.4,Public
122247657,Julia Perez,10th,Campbell High School,97.1,61.5,Public
85270923,Kimberly Collins,11th,Sullivan High School,79.5,55.9,Public
26500762,Jill Riley,9th,Fisher High School,79.1,74.1,Public
39934312,George Castaneda,12th,Chang High School,55.4,49.1,Public
110901992,Brittany Phillips,9th,Campos High School,96.7,79,Public
109928025,Chad Vargas,11th,Chang High School,89,85.3,Public
33749066,Kimberly Warren,11th,Fisher High School,,34.4,Public
42098782,Luis Miller,10th,Turner High School,81.2,41.6,Public
39803715,Martha Goodwin,9th,Montgomery High School,75.7,88.6,Public
34139675,Curtis Cortez,9th,Turner High School,,88.7,Public
111982732,Charles Burke,10th,Richard High School,,45.5,Charter
79868626,Johnathan Oconnor,11th,Chang High School,,88.1,Public
81915402,Lori Gregory,10th,Campbell High School,87.3,86.8,Public
42950574,Kari Glover,11th,Chang High School,,78.8,Public
33185015,Carmen Williams,9th,Fisher High School,85.7,91.6,Public
44095615,Sarah Thomas,9th,Richard High School,71.8,61.1,Charter
45375460,Terry Lee,11th,Bowers High School,60.5,75.6,Public
31903574,Jennifer Jennings,9th,Chang High School,,66,Public
56960291,James Brock,9th,Silva High School,50.8,77.6,Public
99876025,Whitney Marshall,10th,Wagner High School,99.9,,Public
128778735,Jon Thompson,12th,Montgomery High School,75,86.5,Public
38567492,Taylor Rogers,11th,Fisher High School,95.3,39.4,Public
42929709,Joe Parker,12th,Chang High School,66.1,55.1,Public
65995833,Aaron Schroeder,12th,Bowers High School,87.4,26.9,Public
13027818,Andrew Curtis,9th,Wagner High School,72.2,75.2,Public
29022072,Theresa Gonzalez,9th,Sullivan High School,,38.6,Public
34940055,Craig Schwartz,10th,Odonnell High School,74,61.5,Public
50105751,Jeanette Oliver,11th,Silva High School,72.4,,Public
67384947,Peter Richardson,12th,Chang High School,60.4,72.8,Public
51920757,Paul Norton,9th,Fisher High School,87.8,56.6,Public
33500755,Jamie Williams,11th,Richard High School,81.8,47.1,Charter
64532394,John Durham,11th,Turner High School,82.1,50.8,Public
118055976,Jason Yang,11th,Richard High School,56.5,62,Charter
74610963,Raymond Weber,10th,Campos High School,95,68.8,Public
95416227,Mark Stokes,12th,Green High School,66.3,33.8,Public
103237712,Anna Martinez,11th,Fisher High School,99,,Public
129837154,Diana Coleman,9th,Fisher High School,94,,Public
61591794,Sarah Sanchez,9th,Richard High School,81,44.4,Charter
88579935,Justin Peck,10th,Campbell High School,98,76.1,Public
99958794,Colin Bryan,9th,Montgomery High School,86.1,88.4,Public
107288136,Allison Lopez,11th,Green High School,53.7,74.3,Public
34190892,Amy Rodriguez,11th,Silva High School,,63.4,Public
87663855,Melanie Pennington,11th,Fisher High School,44.1,52.4,Public
13747392,Jackie Collins,11th,Chang High School,57.6,63.6,Public
87501658,Brian Bennett,11th,Fisher High School,96.9,55.6,Public
28237473,Julie Huffman,11th,Fisher High School,94.4,58.6,Public
61987447,Beverly Goodman,9th,Woods High School,81.6,41.3,Public
106431625,Brandon Cross,12th,Campbell High School,60,77.5,Public
77546717,Julian Scott,12th,Richard High School,67.1,77.9,Charter
98399273,Melissa Alexander,9th,Turner High School,80.1,94.9,Public
113089727,Shawn Rhodes,11th,Bowers High School,93.9,57.7,Public
39486226,Adrian Patterson,10th,Fisher High School,85.7,67.3,Public
16224621,Richard Mcclain,12th,Campbell High School,82.3,81.1,Public
103001058,Jerome Hicks,9th,Turner High School,,63.9,Public
35245199,Ashley Bishop,12th,Fisher High School,81.8,44.1,Public
50716030,Eric Pena,9th,Woods High School,59.2,55.9,Public
113053009,Barbara Lawrence,10th,Fisher High School,97.7,48.1,Public
126589751,William Payne,10th,Turner High School,83.2,86.1,Public
51920757,Paul Norton,9th,Fisher High School,87.8,56.6,Public
97885429,Krystal Holden,12th,Chang High School,68.9,85.8,Public
69507696,David Stanley,9th,Chang High School,60,86,Public
97555445,Gene Reynolds,12th,Green High School,66.8,70.3,Public
38530843,Corey Hodges,10th,Bowers High School,43.6,66.1,Public
106360631,Jorge Roth,10th,Fisher High School,98,66.3,Public
128870950,Rhonda Webb,10th,Turner High School,,88.9,Public
89151349,Logan Smith,10th,Fisher High School,68.5,50,Public
73663500,Danielle Hamilton,11th,Turner High School,79.9,28.5,Public
119099410,Diana Paul,9th,Fisher High School,57,81.6,Public
116442264,Daniel Fowler,12th,Chang High School,64.7,71.3,Public
127287230,Kayla Williams,9th,Wagner High School,65,81.1,Public
46875079,Lisa Cruz,9th,Fisher High School,84.1,85.3,Public
78326046,Madison Bell,10th,Sullivan High School,72.4,58.9,Public
75060994,Jason Mann,10th,Montgomery High School,76.2,46.8,Public
57382056,Joe King,10th,Fisher High School,81.5,74.7,Public
13438083,Matthew Hines Jr.,12th,Richard High School,53.1,69.5,Charter
59902175,Travis Douglas,10th,Fisher High School,61.2,60.1,Public
59552156,Andrew Miller,9th,Chang High School,73.7,77.6,Public
65760835,Martin Williams,12th,Campbell High School,75,99.6,Public
38836275,Sarah King,9th,Turner High School,74.9,72.3,Public
113171156,Brooke Melendez,10th,Campbell High School,94.6,62.7,Public
105127529,Jessica Cortez,12th,Richard High School,97.2,72,Charter
14396768,Deanna King,9th,Turner High School,,77.1,Public
12505920,Julie Byrd,9th,Richard High School,52,30.6,Charter
74488467,Krista Anderson,9th,Fisher High School,84.2,55.4,Public
105714097,Stephanie Jackson,10th,Turner High School,94,85,Public
15433471,David Harrington,11th,Richard High School,33.9,70.7,Charter
11945141,Anthony Williams,12th,Bowers High School,61,80.1,Public
28273835,Catherine Hicks,11th,Chang High School,84.3,73.7,Public
128414264,Jerry Blankenship,10th,Silva High School,83.7,77.9,Public
77040174,Joanne Spence,10th,Woods High School,,,Public
30335172,James Miller,9th,Green High School,94.4,76.5,Public
38412615,Dana Perez,11th,Green High School,79.6,66.8,Public
75238302,Robert Wood,10th,Campbell High School,,52.8,Public
93067555,Scott Williams,12th,Dixon High School,56.2,67.4,Charter
79994574,Janet Sweeney,10th,Campbell High School,79.6,99.1,Public
99383893,Shelly Hebert,9th,Fisher High School,70.1,86.5,Public
65910834,Jessica Herrera,11th,Silva High School,76.3,49.9,Public
123213826,Nicholas Miller,11th,Fisher High School,94.3,67.7,Public
75032210,Regina Everett,9th,Silva High School,92.4,68.1,Public
112778819,Spencer Davis,12th,Fisher High School,77.3,70.1,Public
67078208,Elizabeth Kane,11th,Turner High School,92.5,50,Public
10498330,Mandy Williams,10th,Fisher High School,,66.6,Public
20627191,Michael Alvarado,9th,Montgomery High School,98.5,81.9,Public
80902254,Rebecca Howard,10th,Campbell High School,96.9,43.7,Public
41822797,Lisa Wolf,9th,Green High School,79.1,80.3,Public
66132789,Susan Turner,12th,Richard High School,37.5,70.7,Charter
28005605,Amber Cox,10th,Campbell High School,94.3,68.2,Public
58822052,Amy Stevens,10th,Turner High School,64.7,87.9,Public
35471581,Albert Ferguson,10th,Green High School,78.9,79.8,Public
99257628,Jason Fernandez,11th,Montgomery High School,73.9,79.6,Public
64834018,Andrew Carpenter,10th,Turner High School,89.1,75.3,Public
37062053,Kenneth Woods,11th,Turner High School,71.8,76.8,Public
34679863,Bryan Jones,10th,Campbell High School,91.9,52.2,Public
31645159,Brittany Harris,9th,Montgomery High School,,95.7,Public
86686095,Alexandria Macias,9th,Sullivan High School,74.3,53,Public
74764990,Alyssa Arroyo,11th,Turner High School,62.3,52.9,Public
